0.5, 0.00010218823258899334
1.5, 0.005988263200164641
2.5, 0.0074084890997168215
3.5, 0.005070932330619062
4.5, 0.0034947905790667574
5.5, 0.002445005340405402
6.5, 0.0019283069041222713
7.5, 0.0017510447167246104
8.5, 0.0013210235128437789
9.5, 0.0010014592677637588
10.5, 0.000885513395413498
11.5, 0.0009328731303314547
12.5, 0.0007316042327871822
13.5, 0.0006757259046598352
14.5, 0.0005154483909202007
15.5, 0.0005936543214644374
16.5, 0.0004332937893435501
17.5, 0.0004735065162698865
18.5, 0.00028612078779441386
19.5, 0.0003520091490658503
20.5, 0.0002595102716971068
21.5, 0.0002655214319902885
22.5, 0.00026969171433049305
23.5, 0.00034157689132863905
24.5, 0.00024944173357940164
25.5, 0.0002138730483247156
26.5, 0.00025948653703431607
27.5, 0.00023770984792374078
28.5, 0.00015474218288959174
29.5, 0.0002452683771666936
30.5, 0.0002232970635314968
31.5, 0.00015898679557484197
32.5, 0.0002695211769077957
33.5, 0.00020950245686193747
34.5, 0.00017520740775382043
35.5, 0.0002192859751851961
36.5, 0.00019220935557091867
37.5, 0.00019154925416341867
38.5, 0.00027684074290218463
39.5, 0.00011911114431611969
40.5, 0.00013647670820815527
41.5, 0.0002382311335451387
42.5, 0.0001872901344666042
43.5, 0.00018464416545602158
44.5, 0.0002086303510367149
45.5, 0.00024494974086657073
46.5, 0.00023395290105147903
47.5, 0.00019056580083973845
48.5, 0.00028159489589715814
49.5, 0.0002596645363501515
50.5, 0.00024548153028459974
51.5, 0.000272332354093581
52.5, 0.00023051260769533372
53.5, 0.0001939963680169035
54.5, 0.00025530831973106377
55.5, 0.00017971744958743263
56.5, 0.00013717622734871898
57.5, 0.00018356111886280724
58.5, 0.000199897237900315
59.5, 0.00016490232849381004
60.5, 0.00013565835606223903
61.5, 0.00024125377092084482
62.5, 0.00015429395114765349
63.5, 0.00012002894906527894
64.5, 0.00012424248893914275
65.5, 8.469511572038041e-05
66.5, 0.00016245899790562346
67.5, 0.00013481865401000076
68.5, 8.209309530813474e-05
69.5, 0.0001266803879876599
70.5, 7.127745212956449e-05
71.5, 8.492388067508211e-05
72.5, 9.249396293783962e-05
73.5, 8.372318415498375e-05
74.5, 0.00013667955485424654
75.5, 7.201474705513522e-05
76.5, 6.20536193768409e-05
77.5, 0.0001016207490218829
78.5, 8.241104599265164e-05
79.5, 5.042638701324709e-05
80.5, 3.1506943112526165e-05
81.5, 8.933019019595478e-05
82.5, 4.8960332400316275e-05
83.5, 5.041965128613213e-05
84.5, 3.283448203121597e-05
85.5, 6.527292967920678e-05
86.5, 8.638253183396866e-05
87.5, 4.375512411309429e-05
88.5, 3.8727012745466693e-05
89.5, 3.4134126189015734e-05
90.5, 1.6042719635005198e-05
91.5, 6.207923826733602e-05
92.5, 3.244089178716658e-05
93.5, 2.550686164257132e-05
94.5, 2.4110179150750588e-05
95.5, 2.7807217588111943e-05
96.5, 1.669303979381226e-05
97.5, 3.1546989166471306e-05
98.5, 1.1240743415928678e-05
99.5, 1.656777079007965e-05
